,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,Month,year
5869,14,60864.0,213120.0,0.0,0.0,5262.0,0.0,17631.72,2,1957
5870,6,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,5,1967
5871,14,49512.0,66192.0,0.0,0.0,300.0,0.0,0.0,7,1986
5872,15,22884.0,36360.0,0.0,172.9,0.0,0.0,384.0,1,1984
5873,9,59076.0,131088.0,0.0,0.0,3990.64,0.0,14134.22,4,1978
5874,20,59076.0,131088.0,0.0,0.0,11476.0,0.0,9320.28,4,1963
5875,2,59076.0,131088.0,0.0,0.0,1902.8,0.0,0.0,2,1964
5876,14,22879.56,38749.56,0.0,0.0,1705.0,0.0,0.0,6,1953
5877,10,85188.0,150792.0,0.0,0.0,125.0,0.0,89.64,2,1955
5878,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1975
5879,9,49512.0,66192.0,0.0,0.0,3587.4,0.0,1327.23,10,1966
5880,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1952
5881,23,22879.56,38749.56,0.0,0.0,3469.4,0.0,0.0,12,1984
5882,18,85188.0,150792.0,0.0,0.0,34741.08,0.0,23270.64,12,1974
5883,13,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1982
5884,15,50148.0,71304.0,0.0,0.0,1023.79,0.0,9237.72,3,1963
5885,2,59076.0,131088.0,0.0,0.0,37908.4,0.0,89.64,5,1975
5886,4,132.0,2880.0,0.0,0.0,3400.0,0.0,0.0,3,1989
5887,0,22879.56,38749.56,0.0,0.0,718.8,0.0,0.0,4,1964
5888,3,59076.0,131088.0,0.0,0.0,6008.0,0.0,2643.72,8,1956
5889,16,22879.56,38749.56,0.0,0.0,132.0,0.0,0.0,9,1956
5890,18,22879.56,38749.56,0.0,0.0,1035.8,0.0,0.0,9,1960
5891,19,22879.56,38749.56,0.0,0.0,528.0,0.0,0.0,12,1967
5892,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1985
5893,1,59076.0,131088.0,0.0,0.0,2705.41,0.0,22015.08,5,1987
5894,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1971
5895,12,46764.0,82152.0,0.0,0.0,650.0,0.0,23270.64,6,1959
5896,8,62484.0,79848.0,1317.72,258.55,0.0,0.0,5877.66,11,1968
5897,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1977
5898,19,22879.56,38749.56,0.0,0.0,172.5,0.0,0.0,3,1954
5899,19,37380.0,65700.0,0.0,0.0,650.0,0.0,23270.64,1,1988
5900,10,22879.56,38749.56,0.0,0.0,2773.1,0.0,0.0,9,1959
5901,13,33468.0,58812.0,0.0,107.8,0.0,0.0,0.0,10,1975
5902,8,67656.0,143952.0,0.0,0.0,12006.02,0.0,16147.47,10,1964
5903,2,22879.56,38749.56,0.0,0.0,264.0,0.0,0.0,4,1950
5904,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1970
5905,4,22879.56,38749.56,0.0,0.0,318.75,0.0,0.0,12,1982
5906,6,22879.56,38749.56,0.0,0.0,2800.5,0.0,0.0,12,1964
5907,10,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,2,1985
5908,7,44712.0,157800.0,0.0,0.0,54.0,0.0,9237.72,8,1967
5909,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1954
5910,8,22879.56,38749.56,0.0,0.0,12970.88,0.0,0.0,10,1972
5911,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,8,1970
5912,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1961
5913,1,22879.56,38749.56,0.0,0.0,1551.5,0.0,0.0,10,1966
5914,19,22879.56,38749.56,0.0,0.0,1987.5,0.0,0.0,4,1953
5915,8,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,1,1980
5916,20,85188.0,150792.0,0.0,0.0,0.0,0.0,0.0,4,1952
5917,6,85188.0,150792.0,0.0,0.0,3194.0,0.0,17631.72,7,1951
5918,15,54648.0,77856.0,0.0,0.0,1023.79,0.0,9237.72,2,1955
5919,3,52344.0,74508.0,0.0,0.0,966.03,0.0,14134.22,8,1962
5920,2,31200.0,48888.0,0.0,0.0,1826.82,0.0,17109.6,10,1960
5921,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1962
5922,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1961
5923,8,44976.0,78984.0,0.0,17.38,0.0,0.0,0.0,9,1964
5924,18,59076.0,131088.0,0.0,0.0,500.0,0.0,17631.72,8,1966
5925,19,37380.0,65700.0,0.0,0.0,628.83,0.0,11933.4,8,1976
5926,14,22879.56,38749.56,0.0,0.0,5573.3,0.0,0.0,3,1956
5927,18,28152.0,66204.0,0.0,0.0,787.5,0.0,0.0,5,1981
5928,13,22879.56,38749.56,0.0,0.0,149.1,0.0,0.0,4,1963
5929,14,39456.0,73944.0,0.0,0.0,0.0,0.0,0.0,11,1975
5930,2,49512.0,66192.0,0.0,0.0,98.88,0.0,0.0,12,1951
5931,13,22879.56,38749.56,0.0,0.0,950.4,0.0,0.0,2,1972
5932,20,37380.0,65700.0,194.81,0.0,815.96,0.0,23270.64,9,1982
5933,4,67656.0,143952.0,0.0,0.0,4537.2,0.0,2142.75,9,1986
5934,4,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,11,1956
5935,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1954
5936,10,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,1,1952
5937,18,56316.0,98904.0,0.0,1039.18,650.0,0.0,13574.54,3,1963
5938,10,42048.0,59172.0,0.0,0.0,316.03,0.0,11365.07,11,1951
5939,19,22879.56,38749.56,0.0,0.0,5340.6,0.0,0.0,7,1951
5940,23,56472.0,75924.0,0.0,0.0,0.0,0.0,2825.0,11,1953
5941,10,22879.56,38749.56,0.0,0.0,2220.0,0.0,0.0,5,1983
5942,14,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,11,1984
5943,11,59076.0,131088.0,0.0,0.0,256.0,0.0,2165.16,12,1974
5944,5,132.0,2880.0,0.0,0.0,750.0,0.0,0.0,11,1981
5945,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,3,1958
5946,14,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,7,1984
5947,0,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1964
5948,19,41432.76,171367.8,0.0,0.0,0.0,0.0,0.0,1,1979
5949,14,85188.0,150792.0,0.0,0.0,10606.0,0.0,9329.16,6,1956
5950,6,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,11,1961
5951,10,22879.56,38749.56,0.0,0.0,1347.75,0.0,0.0,10,1971
5952,2,22879.56,38749.56,0.0,0.0,2205.5,0.0,0.0,5,1988
5953,23,22879.56,38749.56,0.0,0.0,3857.45,0.0,0.0,2,1971
5954,0,67656.0,143952.0,0.0,0.0,18883.41,0.0,17631.72,9,1970
5955,18,22879.56,38749.56,0.0,0.0,2724.0,0.0,0.0,7,1970
5956,14,56316.0,98904.0,0.0,0.0,650.0,0.0,9329.16,10,1957
5957,3,22879.56,38749.56,0.0,0.0,3025.0,0.0,0.0,7,1952
5958,7,59076.0,131088.0,0.0,0.0,0.0,0.0,9807.72,1,1979
5959,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1985
5960,6,22879.56,38749.56,0.0,0.0,594.0,0.0,0.0,6,1978
5961,20,85188.0,150792.0,0.0,0.0,7372.73,0.0,0.0,7,1986
5962,1,69792.0,88488.0,0.0,0.0,0.0,0.0,22710.84,1,1957
5963,10,32520.0,57156.0,0.0,0.0,650.0,0.0,22015.08,12,1983
5964,8,22879.56,38749.56,0.0,0.0,1105.2,0.0,0.0,5,1963
5965,12,59076.0,131088.0,0.0,0.0,300.0,0.0,2287.02,8,1977
5966,19,39456.0,73944.0,0.0,0.0,650.0,0.0,17109.6,11,1962
5967,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1977
5968,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1950
5969,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1967
5970,6,22879.56,38749.56,0.0,0.0,2548.0,0.0,0.0,4,1975
5971,1,22879.56,38749.56,0.0,0.0,189.0,0.0,0.0,4,1962
5972,1,22879.56,38749.56,0.0,0.0,2913.16,0.0,0.0,8,1955
5973,6,34152.0,59976.0,893.74,0.0,650.0,0.0,17109.6,11,1975
5974,17,46764.0,82152.0,0.0,0.0,0.0,0.0,0.0,10,1987
5975,16,22879.56,38749.56,0.0,0.0,2508.0,0.0,0.0,5,1989
5976,7,52464.0,125736.0,0.0,0.0,2150.0,0.0,8125.56,9,1967
5977,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,6,1951
5978,3,22879.56,38749.56,0.0,0.0,4254.8,0.0,0.0,10,1978
5979,12,31200.0,48888.0,403.2,0.0,650.0,0.0,9237.72,3,1966
5980,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,8,1971
5981,7,59076.0,131088.0,0.0,0.0,0.0,0.0,9237.72,2,1959
5982,6,31200.0,53496.0,0.0,0.0,650.0,0.0,1489.64,2,1981
5983,15,92088.0,292068.0,0.0,0.0,396.0,0.0,17631.72,10,1988
5984,16,37380.0,65700.0,23.1,0.0,906.76,0.0,23270.64,3,1980
5985,19,22879.56,38749.56,0.0,0.0,188.1,0.0,0.0,8,1977
5986,3,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1975
5987,20,49512.0,66192.0,0.0,0.0,0.0,0.0,17631.72,3,1961
5988,15,22879.56,38749.56,0.0,0.0,1848.0,0.0,0.0,6,1965
5989,6,22879.56,38749.56,0.0,0.0,3373.65,0.0,0.0,1,1967
5990,6,22879.56,38749.56,0.0,0.0,2995.62,0.0,0.0,8,1967
5991,18,68016.0,105000.0,0.0,2849.66,2041.42,0.0,3680.14,4,1972
5992,0,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,8,1962
5993,15,28152.0,66204.0,0.0,0.0,1139.0,0.0,0.0,3,1975
5994,19,59076.0,131088.0,0.0,0.0,6705.0,0.0,0.0,12,1961
5995,18,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,5,1981
5996,3,22879.56,38749.56,0.0,0.0,2491.5,0.0,0.0,8,1989
5997,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1955
5998,12,59076.0,131088.0,0.0,0.0,0.0,0.0,4259.61,1,1963
5999,15,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,1,1986
6000,7,22879.56,38749.56,0.0,0.0,1236.4,0.0,0.0,7,1952
6001,20,41028.0,72084.0,424.38,0.0,650.0,0.0,9237.72,7,1955
6002,15,22879.56,38749.56,0.0,0.0,4559.4,0.0,0.0,9,1956
6003,8,14496.0,38028.0,0.0,0.0,46277.0,0.0,0.0,4,1976
6004,6,22879.56,38749.56,0.0,0.0,1044.5,0.0,0.0,7,1951
6005,18,85188.0,150792.0,0.0,0.0,0.0,0.0,17631.72,4,1970
6006,13,22879.56,38749.56,0.0,0.0,671.0,0.0,0.0,9,1980
6007,20,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,4,1967
6008,14,49512.0,66192.0,0.0,0.0,3156.78,0.0,23270.64,6,1956
6009,15,22879.56,38749.56,0.0,0.0,127.4,0.0,0.0,4,1962
6010,14,22879.56,38749.56,0.0,0.0,1361.05,0.0,0.0,9,1970
6011,18,85188.0,150792.0,0.0,0.0,-138.73,0.0,16327.72,10,1958
6012,9,32520.0,57156.0,0.0,16.62,57.76,0.0,-672.41,9,1954
6013,23,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,2,1988
6014,11,34152.0,59976.0,0.0,0.0,650.0,0.0,17631.72,5,1985
6015,7,22879.56,38749.56,0.0,0.0,3424.15,0.0,0.0,8,1964
6016,18,67656.0,143952.0,0.0,0.0,9939.6,0.0,17631.72,11,1982
6017,5,22879.56,38749.56,0.0,0.0,152.9,0.0,0.0,1,1973
6018,19,59076.0,131088.0,0.0,0.0,500.0,0.0,9329.16,12,1962
6019,8,44712.0,157800.0,0.0,0.0,382.44,0.0,17631.72,8,1967
6020,0,85188.0,162768.0,0.0,0.0,4405.0,0.0,17631.72,8,1974
6021,20,62484.0,79848.0,0.0,0.0,250.0,0.0,23510.64,6,1960
6022,18,44712.0,157800.0,0.0,0.0,0.0,0.0,9329.16,11,1979
6023,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,8,1950
6024,0,14496.0,38028.0,0.0,0.0,9000.4,0.0,0.0,7,1975
6025,9,73212.0,73212.0,0.0,0.0,0.0,0.0,0.0,7,1969
6026,2,31200.0,48888.0,0.0,0.0,5399.6,0.0,17631.72,11,1979
6027,8,50148.0,71304.0,37.2,0.0,1023.79,0.0,10110.36,7,1952
6028,6,97968.0,187176.0,0.0,0.0,0.0,0.0,23270.64,11,1989
6029,14,22879.56,38749.56,0.0,0.0,7629.75,0.0,0.0,10,1985
6030,19,37380.0,65700.0,0.0,0.0,650.0,0.0,1769.64,10,1982
6031,8,22879.56,38749.56,0.0,0.0,2273.0,0.0,0.0,7,1977
6032,19,26004.0,44580.0,0.0,0.0,650.0,0.0,23270.64,3,1950
6033,9,22879.56,38749.56,0.0,0.0,5884.4,0.0,0.0,2,1986
6034,13,50796.0,114168.0,0.0,0.0,0.0,0.0,9319.08,1,1976
6035,23,22879.56,38749.56,0.0,0.0,132.0,0.0,0.0,3,1980
6036,8,22879.56,38749.56,0.0,0.0,3490.3,0.0,0.0,11,1978
6037,8,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,1,1961
6038,13,67656.0,143952.0,0.0,0.0,7600.0,0.0,9352.77,11,1987
6039,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,5,1973
6040,16,147240.0,255060.0,0.0,0.0,-76.71,0.0,21391.0,9,1966
6041,19,22879.56,38749.56,0.0,0.0,2390.3,0.0,0.0,5,1983
6042,7,31200.0,53496.0,179.06,0.0,880.85,0.0,8125.56,7,1952
6043,18,22879.56,38749.56,0.0,0.0,552.2,0.0,0.0,5,1975
6044,15,60864.0,213120.0,0.0,0.0,396.0,0.0,17631.72,6,1982
6045,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,8,1951
6046,19,59076.0,131088.0,0.0,0.0,-27.32,0.0,2272.53,3,1958
6047,8,59076.0,131088.0,0.0,0.0,3236.82,0.0,89.64,4,1967
6048,14,22879.56,38749.56,0.0,0.0,1967.35,0.0,0.0,7,1986
6049,4,31200.0,48888.0,456.14,0.0,3423.6,0.0,23270.64,11,1966
6050,4,92088.0,292068.0,0.0,25074.0,429.0,0.0,23278.11,5,1960
6051,20,59076.0,131088.0,0.0,0.0,0.0,0.0,1187.23,10,1977
6052,10,59076.0,131088.0,0.0,0.0,767.84,0.0,23270.64,10,1958
6053,6,37380.0,65700.0,0.0,0.0,650.0,0.0,8125.56,2,1953
6054,4,30048.0,68196.0,0.0,2666.67,0.0,0.0,602.44,6,1979
6055,23,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,6,1983
6056,21,22879.56,38749.56,0.0,0.0,1635.5,0.0,0.0,8,1974
6057,8,22879.56,38749.56,0.0,0.0,7294.56,0.0,0.0,3,1977
6058,14,44448.0,83268.0,0.0,0.0,650.0,0.0,9084.24,1,1960
6059,17,42192.0,83064.0,0.0,0.0,0.0,0.0,449.88,5,1956
6060,18,22879.56,38749.56,0.0,0.0,8565.7,0.0,0.0,6,1970
6061,19,22879.56,38749.56,0.0,0.0,11294.14,0.0,0.0,8,1985
6062,1,22879.56,38749.56,0.0,0.0,790.9,0.0,0.0,11,1977
6063,6,22879.56,38749.56,0.0,0.0,69.25,0.0,0.0,8,1986
6064,22,38688.0,67980.0,0.0,0.0,0.0,0.0,0.0,3,1968
6065,4,22879.56,38749.56,0.0,0.0,4127.5,0.0,0.0,3,1984
6066,3,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1975
6067,23,22879.56,38749.56,0.0,0.0,133.2,0.0,0.0,9,1957
6068,12,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,3,1977
6069,21,22879.56,38749.56,0.0,0.0,4426.43,0.0,0.0,5,1965
6070,18,59076.0,131088.0,0.0,0.0,0.0,0.0,9319.08,10,1985
6071,5,22879.56,38749.56,0.0,0.0,2000.4,0.0,0.0,1,1987
6072,7,14496.0,38028.0,0.0,0.0,5448.0,0.0,0.0,11,1970
6073,1,49512.0,66192.0,0.0,0.0,16695.84,0.0,9319.08,2,1961
6074,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,3,1978
6075,6,49512.0,150792.0,0.0,0.0,-65.93,0.0,5651.91,5,1950
6076,14,39456.0,73944.0,0.0,13.67,0.0,0.0,0.0,3,1988
6077,10,31200.0,53496.0,0.0,0.0,650.0,0.0,17631.72,9,1952
6078,12,46764.0,82152.0,0.0,6012.95,650.0,0.0,9084.24,6,1984
6079,20,61812.0,115416.0,0.0,15905.09,1063.5,0.0,21458.71,7,1979
6080,15,22879.56,38749.56,0.0,0.0,416.0,0.0,0.0,4,1962
6081,10,22879.56,38749.56,0.0,0.0,104.5,0.0,0.0,2,1985
6082,18,60864.0,213120.0,0.0,0.0,-57.76,0.0,1377.0,9,1962
6083,13,59076.0,131088.0,0.0,0.0,0.0,0.0,8998.68,11,1950
6084,0,22879.56,38749.56,0.0,0.0,240.0,0.0,0.0,11,1953
6085,14,49512.0,66192.0,0.0,0.0,6446.41,0.0,0.0,6,1966
6086,0,35076.0,61548.0,0.0,0.0,650.0,0.0,9716.28,5,1984
6087,14,67656.0,143952.0,0.0,0.0,20592.0,0.0,23270.64,8,1952
6088,6,37380.0,65700.0,0.0,0.0,650.0,0.0,17631.72,10,1975
6089,3,67656.0,143952.0,0.0,0.0,31339.5,0.0,21331.42,1,1982
6090,9,49512.0,66192.0,0.0,0.0,5500.68,0.0,120.72,1,1976
6091,19,22879.56,38749.56,0.0,0.0,2899.2,0.0,0.0,4,1971
6092,5,22879.56,38749.56,0.0,0.0,412.5,0.0,0.0,3,1982
6093,14,22879.56,38749.56,0.0,0.0,6268.9,0.0,0.0,11,1981
6094,6,22879.56,38749.56,0.0,0.0,289.18,0.0,0.0,7,1984
6095,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1957
6096,8,22879.56,38749.56,0.0,0.0,464.0,0.0,0.0,5,1983
6097,22,44712.0,157800.0,0.0,0.0,90.0,0.0,23270.64,4,1952
6098,11,23587.2,324000.0,0.0,0.0,2500.0,0.0,0.0,6,1978
6099,5,22879.56,38749.56,0.0,0.0,5037.51,0.0,0.0,5,1977
6100,4,31200.0,52440.0,324.61,0.0,3605.29,0.0,5133.99,10,1973
6101,4,59076.0,131088.0,0.0,0.0,1525.96,0.0,67.23,8,1980
6102,20,49512.0,66192.0,0.0,0.0,0.0,0.0,9237.72,5,1986
6103,14,22879.56,38749.56,0.0,0.0,2475.0,0.0,0.0,4,1982
6104,11,36120.0,63480.0,0.0,0.0,370.0,0.0,1489.64,6,1982
6105,23,22879.56,38749.56,0.0,0.0,3576.89,0.0,0.0,4,1974
6106,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1974
6107,6,85188.0,150792.0,0.0,0.0,-57.76,0.0,17631.72,4,1985
6108,19,22879.56,38749.56,0.0,0.0,2114.2,0.0,0.0,6,1962
6109,3,44712.0,157800.0,0.0,0.0,60.0,0.0,23270.64,7,1975
6110,14,22879.56,38749.56,0.0,0.0,6645.8,0.0,0.0,1,1976
6111,20,33588.0,43332.0,0.0,0.0,0.0,0.0,3079.24,8,1986
6112,20,59076.0,131088.0,0.0,0.0,-57.76,0.0,5703.2,1,1950
6113,13,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1964
6114,8,49284.0,86568.0,0.0,0.0,865.08,0.0,8998.68,1,1981
6115,1,59076.0,131088.0,0.0,0.0,4574.41,0.0,23270.64,3,1979
6116,1,34188.0,60072.0,5.01,1493.95,7527.92,0.0,884.82,2,1953
6117,16,22879.56,38749.56,0.0,0.0,3569.5,0.0,0.0,11,1966
6118,11,22879.56,38749.56,0.0,0.0,261.8,0.0,0.0,10,1982
6119,20,59076.0,131088.0,0.0,0.0,18840.81,0.0,20062.18,12,1980
6120,20,22879.56,38749.56,0.0,0.0,5531.85,0.0,0.0,6,1985
6121,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1970
6122,22,92088.0,292068.0,0.0,0.0,90.0,0.0,17631.72,2,1980
6123,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1973
6124,10,66408.0,85752.0,279.9,3449.32,293.5,0.0,2409.76,9,1956
6125,19,33468.0,58812.0,0.0,0.0,20.18,0.0,0.0,1,1982
6126,15,41640.0,77832.0,191.51,0.0,662.67,0.0,9237.72,2,1981
6127,10,59076.0,131088.0,0.0,0.0,2915.27,0.0,9326.95,11,1962
6128,15,73740.0,93456.0,2446.79,0.0,976.52,0.0,23510.64,1,1974
6129,19,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,7,1977
6130,3,22879.56,38749.56,0.0,0.0,2640.0,0.0,0.0,6,1966
6131,8,22879.56,38749.56,0.0,0.0,330.0,0.0,0.0,4,1979
6132,12,28152.0,66204.0,0.0,0.0,7754.11,0.0,0.0,11,1977
6133,8,22884.0,36360.0,0.0,0.0,0.0,0.0,0.0,9,1968
6134,8,22879.56,38749.56,0.0,0.0,1026.3,0.0,0.0,10,1954
6135,11,41028.0,72084.0,0.0,0.0,650.0,0.0,1785.38,5,1980
6136,4,22879.56,38749.56,0.0,0.0,6702.69,0.0,0.0,6,1976
6137,20,22879.56,38749.56,0.0,0.0,1748.0,0.0,0.0,1,1956
6138,8,85188.0,150792.0,0.0,0.0,25819.54,0.0,7086.51,3,1982
6139,7,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,7,1963
6140,8,39456.0,73944.0,0.0,31.37,1023.79,0.0,17631.72,1,1953
6141,22,22879.56,38749.56,0.0,0.0,2006.75,0.0,0.0,2,1983
6142,19,22879.56,38749.56,0.0,0.0,3291.2,0.0,0.0,2,1966
6143,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1966
6144,5,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,11,1953
6145,0,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1961
6146,5,22879.56,38749.56,0.0,0.0,4801.7,0.0,0.0,7,1974
6147,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1964
6148,6,28152.0,114780.0,0.0,0.0,773.14,0.0,3976.77,8,1977
6149,16,59076.0,131088.0,0.0,0.0,1500.8,0.0,59.76,7,1960
6150,7,22879.56,38749.56,0.0,0.0,1354.1,0.0,0.0,2,1977
6151,14,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,7,1971
6152,0,49512.0,66192.0,0.0,0.0,2472.0,0.0,10300.11,9,1957
6153,10,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,11,1963
6154,7,49512.0,66192.0,0.0,0.0,818.4,0.0,1769.64,11,1989
6155,20,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,9,1972
6156,16,60864.0,213120.0,0.0,0.0,138.0,0.0,17631.72,7,1987
6157,10,49512.0,66192.0,0.0,0.0,-252.09,0.0,5817.66,1,1989
6158,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,11,1954
6159,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1951
6160,5,22879.56,38749.56,0.0,0.0,99.0,0.0,0.0,4,1971
6161,7,40620.0,59364.0,0.0,0.0,0.0,0.0,4437.93,4,1969
6162,20,62340.0,88932.0,0.0,2874.11,1023.79,0.0,6219.44,1,1951
6163,6,49512.0,66192.0,0.0,0.0,0.0,0.0,2708.52,11,1957
6164,19,22879.56,38749.56,0.0,0.0,2101.0,0.0,0.0,6,1988
6165,20,60864.0,213120.0,0.0,0.0,17245.82,0.0,21331.42,5,1960
6166,15,59076.0,131088.0,0.0,0.0,0.0,0.0,629.16,10,1969
6167,16,59076.0,131088.0,0.0,0.0,1549.33,0.0,0.0,3,1975
6168,18,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,11,1960
6169,10,59076.0,131088.0,0.0,0.0,9934.4,0.0,9090.12,7,1989
6170,20,22879.56,38749.56,0.0,0.0,2260.5,0.0,0.0,7,1954
6171,2,44712.0,157800.0,0.0,0.0,363.0,0.0,17631.72,10,1972
6172,13,22879.56,38749.56,0.0,0.0,1738.0,0.0,0.0,8,1972
6173,6,22879.56,38749.56,0.0,0.0,1866.7,0.0,0.0,4,1985
6174,1,37380.0,65700.0,0.0,0.0,650.0,0.0,9090.12,11,1985
6175,3,44712.0,157800.0,0.0,0.0,55.0,0.0,8542.49,2,1965
6176,16,50148.0,71304.0,299.34,0.0,1237.15,0.0,9237.72,6,1966
6177,11,22879.56,38749.56,0.0,0.0,138.08,0.0,0.0,4,1987
6178,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1988
6179,18,85188.0,150792.0,0.0,0.0,11278.0,0.0,23270.64,7,1988
6180,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,3,1982
6181,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1963
6182,8,49512.0,66192.0,0.0,0.0,18029.68,0.0,369.64,1,1958
6183,4,22879.56,38749.56,0.0,0.0,4114.0,0.0,0.0,9,1954
6184,9,49512.0,66192.0,0.0,0.0,12551.81,0.0,8998.68,3,1986
6185,19,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1953
6186,2,22879.56,38749.56,0.0,0.0,9556.88,0.0,0.0,1,1950
6187,18,49512.0,66192.0,0.0,0.0,690.91,0.0,0.0,9,1957
6188,8,22879.56,38749.56,0.0,0.0,4630.0,0.0,0.0,7,1953
6189,10,22879.56,38749.56,0.0,0.0,2172.0,0.0,0.0,8,1982
6190,20,67656.0,143952.0,0.0,0.0,0.0,0.0,0.0,11,1967
6191,19,22879.56,38749.56,0.0,0.0,913.0,0.0,0.0,5,1983
6192,20,67656.0,143952.0,0.0,0.0,778.0,0.0,0.0,1,1963
6193,15,34152.0,59976.0,0.0,0.0,49.26,0.0,2786.18,7,1965
6194,15,22879.56,38749.56,0.0,0.0,121.0,0.0,0.0,10,1976
6195,19,44712.0,157800.0,0.0,7079.67,35.0,0.0,13574.54,11,1956
6196,10,59076.0,131088.0,0.0,0.0,5297.6,0.0,23270.64,3,1982
6197,16,34152.0,59976.0,0.0,0.0,325.0,0.0,1769.64,7,1970
6198,20,59076.0,131088.0,0.0,0.0,10534.73,0.0,89.64,1,1964
6199,8,22879.56,38749.56,0.0,0.0,7281.2,0.0,0.0,7,1953
6200,14,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,5,1968
6201,16,28152.0,66204.0,0.0,0.0,1576.0,0.0,0.0,6,1968
6202,12,62484.0,79848.0,627.2,0.0,0.0,0.0,12785.22,2,1956
6203,5,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1954
6204,16,22879.56,38749.56,0.0,0.0,3608.63,0.0,0.0,1,1971
6205,23,22879.56,38749.56,0.0,0.0,1067.0,0.0,0.0,3,1983
6206,2,37212.0,65388.0,0.0,0.0,-71.32,0.0,1391.94,10,1978
6207,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1957
6208,15,22879.56,38749.56,525.0,0.0,1329.0,0.0,0.0,3,1960
6209,8,22879.56,38749.56,0.0,0.0,2141.3,0.0,0.0,3,1983
